"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.04686022390561e-18,2.28925127921472,0.233,0.081,4.25171811337023e-14,139,"Schip1"
6.35896478722594e-34,2.28913392811566,0.256,0.052,2.58262995868394e-29,212,"Cdkl2"
1.65265006437263e-51,2.28907454768112,0.315,0.062,6.712072971443e-47,175,"Pakap.1"
2.08360208543599e-31,2.28906025376458,0.358,0.077,8.46234150978974e-27,255,"Abca1"
8.59907025743695e-84,2.28902278740753,0.536,0.118,3.49242639435545e-79,167,"Zfp385b"
1.35078966473586e-42,2.28898467669212,0.22,0.044,5.48609714435822e-38,116,"Sept1"
1.29246536865524e-37,2.28891017190417,0.264,0.057,5.24921884825639e-33,182,"Clu"
1.52649342029674e-63,2.28889948247408,0.369,0.094,6.19970037719319e-59,70,"Bsx"
1.42040052469526e-59,2.28886929047023,0.509,0.177,5.76881469099734e-55,92,"Dlx6"
6.35044630605011e-31,2.28864719215413,0.244,0.056,2.57917026273919e-26,189,"Bhlhe22"
4.39168611350861e-34,2.28861986143342,0.222,0.04,1.78363939814039e-29,212,"Slc6a11"
2.87618257072025e-54,2.28837876019214,0.453,0.115,1.16813278927232e-49,187,"Vsnl1"
1.02792510512828e-104,2.28835917428117,0.55,0.157,4.17481502196801e-100,22,"Pfkp"
1.78697945296933e-56,2.28822646094827,0.371,0.107,7.25763835028962e-52,68,"Whrn"
1.34647061872865e-56,2.28810137265125,0.608,0.15,5.46855577090454e-52,245,"Hmx3"
1.3323635669412e-12,2.28805231550764,0.242,0.075,5.411261390775e-08,258,"Il1rapl2"
2.46691872536864e-62,2.28802550425603,0.809,0.562,1.00191437112122e-57,101,"Khdrbs2"
2.41007951839997e-36,2.28779295995511,0.237,0.056,9.78829695602964e-32,130,"Nr5a1"
1.76533519508671e-50,2.28756988920517,0.564,0.205,7.16973236132516e-46,167,"Sox6"
1.80247989189228e-85,2.28755034686107,0.814,0.368,7.3205918329313e-81,131,"Ncald"
4.21927143438633e-34,2.28727572936044,0.377,0.153,1.71361490036167e-29,69,"Nfix"
4.9017680020997e-29,2.28727232233417,0.339,0.095,1.99080405637277e-24,220,"Bsx"
5.0096474965325e-51,2.28711436665436,0.228,0.051,2.03461823424171e-46,33,"Etl4"
3.32593261713639e-20,2.28692236075921,0.375,0.117,1.35079427312377e-15,258,"Neurod1"
7.96500594646554e-38,2.28691570959498,0.243,0.057,3.23490751509751e-33,124,"Cpa4"
1.56552695353514e-52,2.28639497697964,0.506,0.182,6.35823116908763e-48,121,"Ier5l"
1.70601776635489e-46,2.2863839970873,0.34,0.101,6.92882055627374e-42,70,"Rax"
3.1176820711859e-31,2.28632189304764,0.288,0.071,1.26621539639144e-26,202,"Calcr"
9.86984510851984e-44,2.28631851703398,0.301,0.066,4.00853889237425e-39,173,"Hsd11b2"
1.50227446369264e-30,2.28621950194171,0.229,0.051,6.10133750684128e-26,180,"Svet1"
5.05930018147314e-121,2.28619755143935,0.265,0.039,2.0547841757035e-116,3,"Fads3"
5.3425001829722e-122,2.28608391166594,0.688,0.207,2.16980302431233e-117,55,"Plp1"
1.84734566293547e-77,2.28602097010188,0.401,0.099,7.50280967544613e-73,48,"Mt2"
1.55594411876033e-32,2.28590035599676,0.286,0.092,6.31931144393319e-28,84,"Nkx2-2"
4.29100269145925e-40,2.28580406826939,0.275,0.067,1.74274783310926e-35,138,"Htr4"
2.94554660738269e-14,2.2857005799244,0.235,0.035,1.1963042991224e-09,272,"Camkk1"
1.13294619991635e-84,2.28540474973102,0.894,0.542,4.60134769634028e-80,127,"Dbi"
1.03962115278949e-174,2.28490415357034,0.641,0.148,4.22231734993924e-170,7,"Hmx3"
5.50756773359809e-35,2.28483398597895,0.229,0.053,2.23684355932353e-30,135,"Rxrg"
1.79265232119288e-20,2.28461636615623,0.37,0.101,7.28067813729276e-16,265,"Pxylp1"
3.79923844830532e-40,2.2843446613193,0.235,0.059,1.54302270339472e-35,65,"Wfs1"
2.87011695425296e-61,2.2837074588729,0.39,0.095,1.1656692998003e-56,116,"Gpc2"
1.12739621419529e-47,2.28370080869939,0.237,0.058,4.57880698433274e-43,24,"Hist1h1e"
4.13343092412333e-22,2.28341630266577,0.231,0.084,1.67875163552345e-17,71,"Ghr"
3.21697474551768e-27,2.28329822005078,0.486,0.183,1.30654212314455e-22,242,"Igsf8"
8.03806983988962e-67,2.28328032711809,0.328,0.083,3.26458168477277e-62,22,"Chrm3"
5.60654778616307e-88,2.28279161587162,0.391,0.085,2.27704331787227e-83,57,"Caln1"
7.80473446608849e-45,2.28275992884226,0.292,0.069,3.16981485605718e-40,131,"Enpp2"
1.58515278477075e-63,2.28263970171075,0.689,0.308,6.43793952006793e-59,90,"Fstl5"
3.2119313919279e-94,2.282547018013,0.524,0.137,1.3044938155176e-89,66,"Gpc4"
1.75578697749937e-84,2.28245404566033,0.516,0.133,7.13095323041593e-80,89,"Hs3st4"
7.48020560790875e-86,2.2820482742701,0.661,0.207,3.03801070559606e-81,126,"Plp1"
1.00221389180689e-152,2.28187241480891,0.827,0.289,4.07039150018451e-148,22,"Gabrb1"
3.68248399253588e-47,2.28173329998564,0.254,0.041,1.49560404872852e-42,206,"Onecut3"
1.23579277525103e-65,2.28163366320756,0.661,0.289,5.01904877740455e-61,79,"Rprm"
9.81882945503144e-61,2.28159572697959,0.904,0.467,3.98781939486647e-56,232,"Plcb4"
3.79680838453193e-34,2.28134314595922,0.206,0.04,1.5420357572938e-29,181,"Mbnl3"
1.44460877686696e-09,2.28115129755249,0.204,0.06,5.86713408636746e-05,268,"Prkch"
7.38650104551633e-77,2.2811119686216,0.731,0.309,2.999953534626e-72,90,"Pid1"
2.87348292337273e-151,2.28088745726171,0.604,0.126,1.1670363544986e-146,47,"Nrn1"
8.77795526260177e-51,2.28086114259968,0.289,0.076,3.56507875035308e-46,48,"Rasa4"
1.49298902790068e-31,2.28083819661141,0.364,0.09,6.06362563791583e-27,246,"Zic3"
9.0584257071822e-42,2.28046806389235,0.271,0.082,3.67898901671498e-37,22,"Sv2c"
1.54376268218344e-62,2.28045318802416,0.697,0.244,6.26983775741982e-58,182,"Mgat4c"
4.98092926099352e-34,2.28044944821062,0.455,0.138,2.02295461005991e-29,231,"Gpc4"
2.27267948327289e-122,2.28024482750245,0.572,0.128,9.2302604533645e-118,68,"Zic4"
1.98476087109132e-83,2.28008937765063,0.619,0.169,8.06090780185029e-79,145,"Hs3st5"
1.89197126111326e-88,2.28008148758062,0.785,0.268,7.68405207988538e-84,158,"Gadd45g"
9.34303932509347e-30,2.28002558840911,0.295,0.08,3.79458199149346e-25,193,"Lypd1"
5.40401524856982e-74,2.27990010458879,0.369,0.095,2.19478675305415e-69,22,"Kcnj6"
3.55209748939269e-88,2.27975721914374,0.588,0.185,1.44264887434195e-83,68,"Cd1d1"
1.90290294353525e-52,2.27965838618868,0.302,0.077,7.72845001487405e-48,72,"Lmo2"
9.85891324627437e-33,2.27963351440314,0.206,0.063,4.00409902584187e-28,16,"Gjd2"
3.37545356153642e-47,2.27944590171172,0.247,0.051,1.3709067094824e-42,106,"Cdkl2"
1.69025004711053e-141,2.27925926397127,0.53,0.1,6.86478154133472e-137,51,"H2afy"
2.02901403880399e-63,2.27909518383912,0.486,0.137,8.24063761719851e-59,125,"Adgrv1"
1.54590134277252e-134,2.27898916468967,0.865,0.336,6.2785237135363e-130,36,"Cnr1"
3.75897319134277e-79,2.27895191189396,0.473,0.109,1.52666937193195e-74,119,"Fzd2"
4.75658200645959e-71,2.27889346867928,0.431,0.1,1.9318382161035e-66,124,"H2afy2"
1.37262074073929e-92,2.27880087035525,0.396,0.088,5.57476187643854e-88,29,"Mmd2"
8.92787137457521e-139,2.27856658977242,0.876,0.223,3.62596568006998e-134,150,"Arx"
4.30878507922018e-55,2.27842133645675,0.374,0.083,1.74996997207448e-50,162,"Chrm3"
1.35892390127797e-29,2.27826313926299,0.311,0.099,5.51913353265035e-25,126,"Selenom"
4.66749081018e-28,2.27789426837894,0.346,0.084,1.8956547176465e-23,250,"Chrm3"
1.43710885633833e-237,2.27762039215264,0.993,0.475,5.83667390913248e-233,2,"Isl1"
3.31911870727602e-12,2.27753947315574,0.255,0.047,1.34802687177308e-07,272,"Adam15"
3.68374684744634e-58,2.2774420316582,0.479,0.183,1.49611694462185e-53,31,"Prkcb"
5.14410863995528e-98,2.2774096463838,0.616,0.158,2.08922828303144e-93,118,"Lhx1"
2.06913697286917e-142,2.27714789057862,1,0.709,8.40359290161083e-138,86,"Tcf4"
7.79238684059612e-64,2.27714521881578,0.538,0.122,3.16479999143971e-59,220,"Tbx3"
8.35404698153366e-86,2.27702832597534,0.463,0.098,3.39291264108008e-81,116,"H1fx"
1.90998441103056e-34,2.27694853541261,0.534,0.267,7.7572106869595e-30,72,"Ntng1"
2.08885034685046e-68,2.27632351665834,0.479,0.108,8.48365679869846e-64,176,"Syndig1"
5.93415259503624e-67,2.27607115371198,0.323,0.047,2.41009673494802e-62,205,"Dgkk"
7.22044223692865e-40,2.27606237365765,0.388,0.102,2.9325104101062e-35,204,"Rax"
2.01623706025273e-14,2.27597455974359,0.566,0.312,8.18874519651044e-10,250,"Kcnip4"
1.35369682290373e-24,2.27591260362715,0.351,0.171,5.49790427654123e-20,56,"Foxp4"
3.01419566969011e-50,2.27588786444625,0.507,0.194,1.22418542928794e-45,108,"Igfbp5"
6.62186692410143e-79,2.27570953323111,0.757,0.169,2.68940503255455e-74,250,"Lhx1os"
1.18467979598466e-34,2.27563479955051,0.212,0.056,4.81145852341211e-30,57,"Tmem91"
6.61049642306449e-20,2.27563056499095,0.292,0.064,2.68478701726341e-15,266,"Rfx4"
1.55524433002076e-47,2.27559411351946,0.37,0.088,6.3164693219463e-43,182,"Pag1"
3.48721383949061e-26,2.27545201559301,0.388,0.114,1.41629702877072e-21,249,"Sncb"
4.16512866698711e-82,2.27535254752752,0.48,0.136,1.69162535681015e-77,47,"Chst8"
2.15211535938906e-29,2.2752419661289,0.301,0.071,8.74060132062271e-25,232,"Sept11"
5.14179681959146e-53,2.27523875479115,0.398,0.091,2.08828936030887e-48,185,"Adcyap1"
9.60191836011847e-21,2.27513449118974,0.289,0.121,3.89972312277851e-16,107,"St6galnac5"
4.82052891356427e-49,2.27505681299857,0.208,0.043,1.95780961295499e-44,49,"Marc2"
8.81342564360127e-25,2.27477010943276,0.216,0.043,3.57948469089222e-20,239,"Marc2"
8.01790717545315e-21,2.27470197508289,0.306,0.137,3.25639282023854e-16,81,"Eda"
2.57971582008063e-122,2.2746765546643,0.863,0.368,1.04772578316755e-117,66,"Ncald"
7.03675172626182e-67,2.27447171707212,0.911,0.538,2.85790634610397e-62,224,"Shtn1"
1.65013721002031e-85,2.27423664925218,0.499,0.144,6.70186726477649e-81,38,"Bend7"
1.25127692924534e-36,2.27418694451678,0.27,0.082,5.08193612043704e-32,66,"Sv2c"
2.99058093588728e-171,2.27407388467179,0.706,0.149,1.21459454130126e-166,58,"Hmx3"
2.3912276326264e-42,2.2740687301795,0.522,0.167,9.71173190714888e-38,212,"Mt3"
2.65221116284895e-30,2.27360902252405,0.32,0.087,1.07716904167947e-25,210,"Zfp91"
1.57195515481709e-96,2.27357496634024,0.694,0.28,6.38433866577412e-92,22,"Cntnap5a"
2.56823783599947e-33,2.2735222415534,0.5,0.165,1.04306411471282e-28,230,"Lmo1"
9.54991064945074e-77,2.27336535847132,0.597,0.222,3.87860071116792e-72,63,"Pnoc"
3.91273650448041e-39,2.27336390604479,0.405,0.157,1.58911880392967e-34,73,"Pcsk5"
4.38780877520987e-55,2.27336321120076,0.472,0.144,1.78206465596374e-50,126,"Slit3"
4.51756743426509e-59,2.27282686567879,0.542,0.121,1.83476483775242e-54,236,"Meis1"
2.96277197295358e-118,2.27279496286632,0.473,0.098,1.20330020909537e-113,33,"Ptchd4"
1.17227801082863e-180,2.27266744966295,0.316,0.028,4.76108991317939e-176,87,"Neurod2"
1.73349462652051e-52,2.27234733799085,0.351,0.109,7.0404150761504e-48,24,"Chst2"
7.57308496750468e-19,2.27205232091888,0.366,0.194,3.07573272870235e-14,74,"Cited1"
5.48085152730298e-53,2.27186437167713,0.248,0.056,2.22599303929883e-48,33,"Sphkap"
2.6607205495324e-29,2.27176248610349,0.222,0.066,1.08062504398709e-24,75,"Hsd11b2"
8.80230992591308e-18,2.27166078455342,0.231,0.068,3.57497015331034e-13,222,"Gal"
2.19275279873437e-28,2.27163319252248,0.207,0.064,8.90564621677977e-24,40,"Rtl1"
1.09144471838505e-48,2.27150848349331,0.401,0.134,4.43279357924904e-44,67,"Cdh7"
2.77240342035675e-54,2.27128877505529,0.338,0.053,1.12598392514369e-49,235,"Gpr149"
3.94685975655401e-36,2.27105008807846,0.231,0.045,1.60297762152684e-31,195,"Vwa5b1"
9.56600588833022e-26,2.27103732688265,0.21,0.057,3.88513763148644e-21,136,"Cpa4"
5.53019610109833e-103,2.27100138663525,0.748,0.262,2.24603384450008e-98,79,"Rbms1"
2.58733637029716e-18,2.27084542895643,0.371,0.168,1.05082079343249e-13,199,"Lhx2"
6.93961682233689e-80,2.27084296116819,0.655,0.248,2.8184559762239e-75,51,"Snca"
1.84509845127745e-77,2.27076468901462,0.493,0.15,7.49368285001825e-73,42,"Foxg1"
5.4289430526506e-104,2.27069989790506,0.73,0.19,2.20491093140352e-99,154,"Cdh6"
1.2500597152986e-77,2.27029431960128,0.396,0.109,5.07699252771371e-73,16,"Arhgap24"
2.469310833853e-72,2.27005629690384,0.331,0.085,1.00288590206106e-67,10,"Cdkn1a"
4.66162144320624e-46,2.26955932938411,0.909,0.627,1.89327093294378e-41,245,"Bub3"
1.9365677183317e-38,2.26937875743834,0.289,0.075,7.86517613123238e-34,135,"Megf11"
6.03688331471e-24,2.26936016422686,0.452,0.165,2.45181978943632e-19,242,"Cntn3"
6.18945518929394e-100,2.26932775465795,0.648,0.233,2.51378533057984e-95,28,"Nin"
4.67099111557876e-46,2.26932708920007,0.473,0.121,1.89707633168116e-41,225,"Sp9"
1.27291850813241e-66,2.26926463187342,0.981,0.71,5.16983122892896e-62,231,"Tcf4"
4.58553359103985e-61,2.26909867970957,0.419,0.107,1.86236861266492e-56,119,"Smoc1"
5.65751941292616e-49,2.26903393728706,0.431,0.104,2.29774493436583e-44,210,"Atp5f1"
9.33913824362536e-85,2.26895038568499,0.459,0.098,3.792997606266e-80,116,"Sept7"
1.27475409256153e-41,2.26866168596647,0.594,0.241,5.17728627152939e-37,188,"Zfp804a"
1.17885163570541e-145,2.26861085545513,0.548,0.104,4.78778803325395e-141,51,"H2afz"
5.38369345897205e-20,2.26846795135089,0.385,0.164,2.18653326142691e-15,224,"Hspa12a"
1.53267239407872e-79,2.2683430397507,0.745,0.395,6.22479566131132e-75,42,"Cacna2d3"
3.2515667455928e-54,2.26830314096031,0.681,0.268,1.32059131805506e-49,176,"Slc24a3"
3.31838389705577e-60,2.26788180915066,0.245,0.044,1.34772843595023e-55,84,"Sstr2"
6.44797364168699e-138,2.26777010516316,0.945,0.537,2.61878001483475e-133,56,"Shtn1"
2.2005626863048e-35,2.26746743262431,0.205,0.038,8.93736529415832e-31,180,"Rerg"
2.09995374206192e-97,2.26740616458683,0.514,0.117,8.52875212801026e-93,96,"Nup62cl"
1.32221558407331e-52,2.26738083926775,0.41,0.098,5.37004637315534e-48,180,"Gpr176"
3.83851537241218e-152,2.26733988630267,0.551,0.123,1.55897463335148e-147,10,"Zic2"
3.51538752085309e-58,2.26718654648497,0.368,0.085,1.42773948771927e-53,138,"Caln1"
1.54950940968973e-45,2.26711479071816,0.316,0.075,6.29317751651387e-41,150,"Dll1"
1.42464760076844e-158,2.26708700827621,0.988,0.555,5.78606376576095e-154,49,"Cacna2d1"
1.75129982876865e-53,2.26688689390077,0.597,0.25,7.11272912456098e-49,84,"Enox2"
4.70895859000766e-49,2.26660138246267,0.544,0.159,1.91249644174571e-44,223,"Lhx1"
7.64990863813562e-114,2.26655767001138,0.742,0.257,3.1069338942924e-109,34,"Ldb2"
1.51368169049755e-49,2.26609946300865,0.328,0.08,6.14766681778674e-45,116,"Schip1"
8.79938388504569e-78,2.26573433728452,0.453,0.102,3.57378177107246e-73,128,"Klhl1"
4.61204523112872e-41,2.26571787647607,0.597,0.25,1.87313605017062e-36,179,"Enox2"
1.29158818282713e-101,2.2656626193357,0.807,0.15,5.24565624573411e-97,252,"Foxg1"
1.51151369857769e-33,2.26548231702691,0.249,0.064,6.13886173540342e-29,130,"Glcci1"
2.50951769124708e-53,2.26544431796272,0.236,0.048,1.01921551512309e-48,68,"Rftn2"
1.51293752163841e-65,2.26486028158801,0.279,0.067,6.14464445038224e-61,9,"Etv1"
2.14249007739822e-33,2.26484952182564,0.276,0.077,8.70150920034513e-29,133,"Gabra1"
1.28783238671418e-29,2.26484883155613,0.324,0.131,5.23040245540097e-25,31,"Inpp4b"
2.1628671108836e-76,2.26477525307679,0.476,0.136,8.78426848414264e-72,66,"Man2a1"
6.54967312090226e-23,2.26466882509226,0.333,0.069,2.66008424132324e-18,269,"Gsx1"
2.13076169335166e-50,2.26455492251869,0.974,0.723,8.65387554137845e-46,261,"Slc25a5"
1.58323676054545e-89,2.26447859725688,0.682,0.194,6.43015777927929e-85,145,"Arf6"
1.30525909047239e-108,2.2644597957222,0.414,0.096,5.30117927004458e-104,7,"Shisa9"
2.09770078271506e-117,2.26438672461011,0.393,0.06,8.51960195891896e-113,84,"Rhbdl3"
1.50637553839418e-49,2.26430211314744,0.302,0.086,6.11799361163414e-45,30,"Cdkn1a"
1.30471735471545e-62,2.26428580797875,0.492,0.145,5.29897906444134e-58,128,"Bend7"
6.20655033455832e-75,2.26398540116486,0.576,0.138,2.52072835287752e-70,196,"Galnt9"
5.38388013324131e-116,2.26394560871551,0.749,0.277,2.18660907731462e-111,38,"Fam189a1"
4.68935682753629e-66,2.26384715458422,0.342,0.086,1.90453538193559e-61,30,"Prr5"
2.00638209590313e-24,2.26370054130558,0.204,0.046,8.14872024430096e-20,210,"Galnt2"
7.26331283223254e-47,2.26365933929412,0.414,0.099,2.94992187368292e-42,210,"H1fx"
5.4097517913763e-28,2.2633666625431,0.28,0.081,2.19711659254957e-23,155,"Parm1"
4.99914866460171e-52,2.26333658841056,0.259,0.061,2.03035423864134e-47,37,"Slc25a13"
4.68300321805848e-29,2.2633260789829,0.441,0.103,1.90195492698227e-24,268,"Calb2"
2.45291459107351e-35,2.26326769704333,0.263,0.055,9.96226732018596e-31,205,"Nr3c2"
3.56179189126781e-45,2.26317985127803,0.216,0.035,1.44658615871951e-40,175,"Grrp1"
1.02454268797553e-156,2.26315189579823,0.916,0.386,4.16107767294384e-152,44,"Tmem35a"
1.7619527169e-36,2.26309494379026,0.25,0.053,7.15599476441764e-32,182,"Vwa3a"
3.43367211524087e-142,2.26303195292222,0.722,0.206,1.39455159288393e-137,34,"Plp1"
2.66636558287332e-163,2.26300774996544,0.735,0.157,1.08291771782817e-158,89,"Lhx1"
2.17738741615385e-44,2.26295066011531,0.594,0.178,8.84324125196725e-40,246,"Dlx6"
3.24815291282496e-29,2.26269333902811,0.379,0.116,1.31920482401473e-24,223,"Grm1"
7.04221764687783e-40,2.2626318367739,0.227,0.055,2.86012627510296e-35,77,"Epha10"
3.93331845506287e-58,2.2625147570518,0.31,0.054,1.59747795733923e-53,180,"Nr3c2"
3.95975874537925e-51,2.26230745460914,0.227,0.06,1.60821641684833e-46,1,"Mob3b"
5.90614520077711e-133,2.26223131572951,0.9,0.458,2.39872181184362e-128,39,"Plcb1"
7.73150170562353e-33,2.26215932529137,0.573,0.151,3.14007210272194e-28,266,"Foxg1"
1.51483964355763e-57,2.2621423782121,0.692,0.197,6.15236972834496e-53,242,"Epha3"
9.92133896430007e-155,2.26210351150264,0.985,0.578,4.02945260696083e-150,44,"Rbfox1"
9.6283247267128e-54,2.26199726456557,0.673,0.306,3.91044780450714e-49,122,"Galntl6"
8.66925358934001e-36,2.26193342887568,0.208,0.045,3.52093065277455e-31,123,"Lgi2"
1.18461793137026e-21,2.26173410374877,0.287,0.075,4.81120726646719e-17,250,"Kcnh1"
1.42066292664631e-44,2.2615731888364,0.86,0.455,5.76988041028134e-40,251,"Nr2f1"
1.55991034246178e-41,2.26154274950994,0.275,0.061,6.33541986487426e-37,151,"Cpne1"
4.04206150021165e-46,2.26136568830088,0.387,0.137,1.64164285769596e-41,46,"Eda"
1.56344990279845e-20,2.26134242659368,0.324,0.098,6.34979543522563e-16,249,"Cntnap5c"
4.97028555591048e-16,2.26131467926087,0.339,0.165,2.01863177567748e-11,166,"Cntn3"
8.96804622799015e-35,2.26127476267767,0.271,0.066,3.64228229503592e-30,166,"Peg12"
1.10295910067857e-121,2.26075379860336,0.764,0.217,4.47955809149595e-117,106,"Nell1"
7.90396457328591e-66,2.26074274253496,0.717,0.241,3.21011617179434e-61,196,"Zfp804a"
7.64740951636194e-28,2.26067146056115,0.382,0.103,3.10591890097524e-23,250,"Klhl1"
1.33746731180358e-33,2.26054242144423,0.271,0.064,5.43198974015905e-29,195,"Fxyd2"
4.61288759663067e-28,2.26044383197274,0.272,0.089,1.87347816849558e-23,121,"Ptpre"
1.27416445042987e-22,2.25997628092769,0.203,0.041,5.17489149897588e-18,239,"March9"
6.04267426405639e-41,2.25976523289149,0.457,0.164,2.45417172560386e-36,117,"Kctd8"
1.00351258883594e-74,2.25964187878396,0.518,0.136,4.07566602829828e-70,131,"Grin2a"
1.84979931337617e-38,2.25952405907116,0.386,0.09,7.51277493134596e-34,236,"Zic3"
6.01476005496428e-62,2.25934018258935,0.797,0.421,2.44283464872319e-57,149,"Egfem1"
1.44871660124407e-98,2.25920712631581,0.723,0.327,5.88381760429267e-94,14,"Scg2"
6.01755756089361e-93,2.25911177644956,0.765,0.216,2.44397082778133e-88,175,"Brinp3"
1.88410949330244e-133,2.25899739656038,0.569,0.135,7.65212229609852e-129,23,"Fbn2"
3.38126575238017e-184,2.25862123425872,0.795,0.162,1.37326727267168e-179,87,"Uncx"
1.59017993713901e-32,2.2585398855284,0.256,0.066,6.45835679669637e-28,150,"Hsd11b2"
3.15762061195599e-42,2.25828339593249,0.551,0.165,1.2824360353398e-37,232,"Stard9"
1.40949733427456e-37,2.25791565124022,0.263,0.052,5.7245324734227e-33,205,"Msantd1"
2.50249224655178e-102,2.25786258645333,0.803,0.288,1.01636220101454e-97,128,"Lin7a"
5.27318248246687e-78,2.25773736272405,0.794,0.348,2.14165033342909e-73,89,"Plppr1"
1.73053622331574e-55,2.25760500497435,0.402,0.145,7.02839981737456e-51,9,"Gria3"
6.02611152799663e-65,2.25758593797726,0.4,0.091,2.44744493598055e-60,134,"Adcyap1"
5.04526727701562e-45,2.25757098593177,0.349,0.096,2.04908485188713e-40,125,"Foxd1"
4.23219341683155e-22,2.25750707700147,0.292,0.1,1.71886303431197e-17,188,"Samd4"
1.8776101133324e-51,2.25730654496888,0.339,0.078,7.6257257142882e-47,145,"Gamt"
9.39335213649235e-24,2.25706759221274,0.421,0.15,3.815016036715e-19,248,"Pacrg"
8.0221357116941e-72,2.25704119313044,0.401,0.098,3.25811019794744e-67,71,"Far2"
2.84582726104407e-131,2.25702595852236,0.984,0.401,1.15580428380044e-126,130,"St18"
1.13971923078418e-77,2.25677492048622,0.637,0.263,4.62885568390689e-73,22,"Sgcd"
1.66390658568459e-87,2.25640721265576,0.53,0.164,6.7577902070994e-83,32,"Zim1"
8.22238257758783e-35,2.25632822335165,0.284,0.084,3.33943846006152e-30,96,"Syt6"
1.03321587795314e-45,2.25617795737048,0.721,0.303,4.19630296671888e-41,240,"Zfp521"
1.32195293643972e-42,2.2552086467301,0.338,0.081,5.36897965605629e-38,183,"Pdzd2"
3.57679776209088e-265,2.25500386569898,0.916,0.248,1.45268064309559e-260,3,"Chchd10"
1.61460515313797e-34,2.25487170277518,0.369,0.115,6.55755736895455e-30,155,"Vsnl1"
3.84091937361318e-42,2.25459551770229,0.264,0.073,1.55995099439926e-37,50,"Mmp14"
5.11051541884119e-64,2.25447791179866,0.293,0.068,2.07558473220816e-59,25,"Th"
1.39418709798726e-183,2.2544706334112,0.783,0.162,5.66235147976545e-179,77,"Uncx"
1.51195783591109e-85,2.25442951766665,0.773,0.276,6.14066555476931e-81,167,"Cacna2d2"
3.17629290539321e-128,2.25412138050458,0.725,0.144,1.2900196005964e-123,172,"Prox1os"
1.80376498197553e-71,2.25401117130244,0.915,0.494,7.32581109779543e-67,179,"Gpc6"
1.83363557799143e-46,2.25400070077821,0.411,0.133,7.44712753645438e-42,107,"Vav3"
4.08955196088086e-47,2.25387942906459,0.442,0.152,1.66093063339215e-42,99,"Pld5"
2.24103193656136e-72,2.2537690539483,0.286,0.07,9.10172710715031e-68,1,"Sept11"
8.81738527213129e-35,2.25357731204004,0.383,0.115,3.5810928544234e-30,200,"Ndst3"
1.2405154231224e-118,2.25348754574895,0.929,0.454,5.03822933946931e-114,98,"Nr2f1"
4.08181905971598e-31,2.25306147241165,0.374,0.124,1.65778999291305e-26,179,"Ctnna3"
1.02442616654604e-22,2.25291722792412,0.393,0.151,4.16060443281009e-18,202,"Frmpd3"
4.15114456524496e-55,2.25290831074444,0.723,0.337,1.68594585372859e-50,188,"Rgs2"
5.81693685343787e-51,2.25254815046873,0.441,0.137,2.36249073365526e-46,127,"Adgrv1"
5.80384855012524e-187,2.25250698838968,0.906,0.222,2.35717505014787e-182,78,"Arx"
1.16079683056237e-68,2.25240800940376,0.337,0.079,4.714460247646e-64,48,"Lypd1"
2.76151295981081e-45,2.2523030737305,0.576,0.258,1.12156087349756e-40,106,"Prkg1"
3.82702986455764e-23,2.2521831306858,0.368,0.146,1.55430990919144e-18,178,"Gria3"
3.97455401185651e-80,2.25191658127072,0.822,0.276,1.6142253663754e-75,206,"Cacna2d2"
3.25215926751936e-94,2.25191373230245,0.477,0.135,1.32083196491031e-89,16,"Chst8"
2.19364555017482e-65,2.25178726273426,0.386,0.108,8.90927203748002e-61,28,"Ass1"
2.93998843420946e-69,2.25155281608477,0.949,0.562,1.19404690266983e-64,216,"Thsd7a"
9.91193514760447e-104,2.25149701452405,0.781,0.301,4.02563334084808e-99,75,"Dlx5"
3.58825185571998e-36,2.25117336416414,0.208,0.044,1.45733260868211e-31,124,"Sept1"
7.90618744529356e-86,2.25110247157174,0.398,0.097,3.21101896903153e-81,22,"Shisa9"
6.98458834712989e-46,2.25109339565249,0.422,0.155,2.83672071130333e-41,69,"Rbp1"
4.39289165089435e-53,2.25095809821611,0.571,0.195,1.78412901509423e-48,178,"Ubash3b"
2.96063364576103e-96,2.25095666566304,0.725,0.265,1.20243174888939e-91,76,"Alcam"
1.67482951999617e-103,2.25083456441665,0.548,0.149,6.80215261251244e-99,33,"Reln"
6.97760049053043e-77,2.25079468439858,0.763,0.304,2.83388266322403e-72,149,"Ptprt"
2.30430823864131e-47,2.25062573944384,0.235,0.041,9.35871748041781e-43,154,"Phgdh"
1.35933587408555e-44,2.25054588903377,0.45,0.185,5.52080671901106e-40,54,"Cd1d1"
3.79881160252911e-139,2.25043043906106,0.603,0.119,1.54284934425117e-134,89,"Nxph4"
2.01921226458486e-60,2.25024979180396,0.648,0.309,8.20082869138495e-56,66,"Pid1"
6.48569283675803e-52,2.25022087525072,0.457,0.174,2.63409928872091e-47,39,"Zeb2"
1.13402036402276e-22,2.25014188748104,0.251,0.067,4.60571030644203e-18,220,"Gpr179"
3.71357005451901e-75,2.25010142166633,0.692,0.244,1.50822934194235e-70,164,"Atp5g2"
1.44101880906322e-54,2.25006486193112,0.685,0.402,5.85255379112937e-50,42,"Kirrel3"
1.29834660126213e-144,2.24999833869907,0.958,0.622,5.27310488636603e-140,24,"Astn2"
