"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.24434867358988e-71,0.963167606586351,0.278,0.157,5.05379770291795e-67,"17","E2f3"
3.21445965932486e-71,0.901320171708566,0.38,0.243,1.3055206460382e-66,"17","Pgap2"
3.932389700387e-71,0.60621439289772,0.432,0.276,1.59710075291518e-66,"17","Lrrfip1"
8.34662338707657e-71,0.77793552351843,0.418,0.274,3.38989762242728e-66,"17","Tmem41b"
9.32516496416491e-71,0.724613245577533,0.524,0.377,3.78732249854594e-66,"17","Kat6a"
1.11211263643224e-70,0.894402547464918,0.358,0.223,4.51673426160591e-66,"17","Ccdc136"
1.47543829556391e-70,0.840593008315762,0.384,0.244,5.99234509360327e-66,"17","Mtor"
1.47871258767716e-70,0.775417719247963,0.322,0.188,6.00564330359204e-66,"17","Dop1b"
3.19495706603092e-70,0.679839762750971,0.548,0.397,1.2975998627978e-65,"17","Tlk1"
5.42495717559709e-70,0.875531313473015,0.297,0.17,2.203292107297e-65,"17","Prkd3"
8.33823916003695e-70,0.776033563676131,0.319,0.189,3.38649245245741e-65,"17","Iqgap1"
1.70314710942423e-69,0.622655962591367,0.457,0.309,6.91716167021557e-65,"17","Ppt1"
3.85250649350833e-69,0.877290529371964,0.3,0.174,1.56465698727347e-64,"17","Dexi"
5.20978734826375e-69,0.964355696132454,0.269,0.15,2.11590303362384e-64,"17","Ctdsp2"
5.96166464066443e-69,0.632860359217527,0.441,0.289,2.42127047715945e-64,"17","Scamp5"
6.65306157538803e-69,0.72080625580897,0.435,0.292,2.7020744282281e-64,"17","Stk39"
1.07592120142245e-68,0.702331017043767,0.389,0.248,4.36974636745712e-64,"17","Uggt2"
1.25654163335972e-68,0.821874363517826,0.327,0.197,5.10331818972715e-64,"17","Txndc16"
1.77917402308992e-68,0.858839887648515,0.372,0.236,7.22593737737738e-64,"17","Src"
3.2101810918206e-68,0.619864599162274,0.548,0.411,1.30378294863202e-63,"17","Atp6ap1"
3.81523422032386e-68,0.859259294330421,0.257,0.141,1.54951922624233e-63,"17","Fam13a"
4.4113909303298e-68,0.879532470980984,0.302,0.177,1.79164231244414e-63,"17","Clcn6"
5.15673234235399e-68,0.684014284964589,0.346,0.21,2.09435527352365e-63,"17","Slc23a2"
5.35900365841005e-68,0.663474754044707,0.302,0.17,2.17650574582666e-63,"17","Gm49599"
7.16206916608289e-68,0.838366863095279,0.381,0.245,2.9088027711129e-63,"17","Pigk"
8.29172851458628e-68,1.04590291964501,0.258,0.144,3.36760261891407e-63,"17","Mrs2"
9.19172971902356e-68,0.695993830522648,0.528,0.376,3.73312910808423e-63,"17","Clic4"
1.69963407872318e-67,0.656943241136144,0.548,0.405,6.9028938473263e-63,"17","Babam2"
2.01719507688671e-67,0.885488911538817,0.341,0.211,8.19263608526768e-63,"17","Ercc6l2"
2.56054129453909e-67,0.831067044902762,0.266,0.147,1.03993824136411e-62,"17","Cntrl"
3.48619163934315e-67,0.776793648358679,0.342,0.207,1.41588187240283e-62,"17","E2f5"
2.43899800940895e-66,0.760845361458434,0.423,0.286,9.9057465154135e-62,"17","Yipf3"
3.66770146730613e-66,0.780774121517145,0.297,0.173,1.48960027393171e-61,"17","Stim1"
4.39879888734291e-66,0.738422893472212,0.366,0.232,1.78652818010545e-61,"17","Phc3"
1.35521265458395e-65,0.953955923072156,0.254,0.14,5.50406067532727e-61,"17","Dhrs4"
2.96601425742852e-65,0.819530393025233,0.422,0.289,1.20461703051202e-60,"17","Nsdhl"
3.06922551383973e-65,0.699809359303639,0.369,0.229,1.24653525019087e-60,"17","Rcn1"
4.96049257687141e-65,0.776027530212162,0.304,0.179,2.01465445517056e-60,"17","Mfsd11"
7.30350691375109e-65,0.802602571501508,0.384,0.25,2.96624629795087e-60,"17","Phactr4"
7.49635597501414e-65,0.8056230868897,0.347,0.215,3.04457001569224e-60,"17","Slc30a5"
1.34549809003795e-64,0.89101088229025,0.293,0.172,5.46460594288014e-60,"17","Gsr"
1.99761681507487e-64,0.728031017757406,0.366,0.231,8.11312093274506e-60,"17","Smg5"
3.58748645905349e-64,0.623231644332572,0.421,0.278,1.45702175047998e-59,"17","Tmem246"
6.23578857624442e-64,0.662443328377017,0.447,0.303,2.53260317235591e-59,"17","Safb2"
8.47519754936633e-64,0.850833211279312,0.282,0.162,3.44211673269964e-59,"17","Tmem115"
4.38934531400577e-63,0.705318138567666,0.341,0.21,1.7826887058303e-58,"17","Dip2a"
4.48321941406162e-63,0.714783561764344,0.484,0.354,1.82081473282699e-58,"17","Etfb"
5.6602351399121e-63,0.652381411992583,0.485,0.347,2.2988478997239e-58,"17","Frs2"
6.87883059112164e-63,0.717890740274175,0.388,0.252,2.79376825627814e-58,"17","Mesd"
8.78754215192059e-63,0.781197984991849,0.3,0.177,3.56897236958103e-58,"17","Lactb"
1.92683690808243e-62,0.720655503662433,0.411,0.275,7.82565541848597e-58,"17","Kdm3a"
2.3643281793436e-62,0.893527110143585,0.299,0.18,9.6024824675861e-58,"17","Osbpl11"
2.48234570019594e-62,0.922513127993941,0.274,0.159,1.00817988267758e-57,"17","Xpot"
2.85637206187026e-62,0.733708264305489,0.412,0.274,1.16008694920799e-57,"17","Rfc1"
3.16054915050897e-62,0.746844565200855,0.318,0.192,1.28362543198771e-57,"17","Acp2"
3.86902191342791e-62,0.845014797379564,0.305,0.183,1.57136455991961e-57,"17","Wdr41"
3.87420748141413e-62,0.682831073918287,0.453,0.317,1.57347062650153e-57,"17","Acaa1a"
4.62779805753078e-62,0.795503068738684,0.336,0.209,1.87953390308555e-57,"17","Herpud2"
4.68587843608269e-62,0.740640453404289,0.397,0.262,1.90312266803062e-57,"17","Arih2"
1.25898276954553e-61,0.832060797255667,0.372,0.244,5.11323262023221e-57,"17","Tprkb"
4.29410577250157e-61,0.646814730881916,0.411,0.275,1.74400811844379e-56,"17","Hexa"
8.93808414951562e-61,0.908577768403466,0.253,0.143,3.63011349648427e-56,"17","Atg7"
1.16114259138046e-60,0.78705263125044,0.372,0.244,4.71586452063259e-56,"17","Szrd1"
1.2261744862731e-60,0.615234280662332,0.507,0.371,4.97998505854955e-56,"17","Ddrgk1"
1.24775700527125e-60,0.80605530670954,0.282,0.165,5.06764030120864e-56,"17","Mfsd14b"
1.95879422746074e-60,0.650402648160366,0.481,0.348,7.95544687540905e-56,"17","Ankib1"
2.63254416621981e-60,1.07157531958744,0.324,0.203,1.06918148766851e-55,"17","Txndc11"
3.18120326573229e-60,0.758020189064578,0.389,0.258,1.29201389434451e-55,"17","Srr"
4.37713801943704e-60,0.730269329865941,0.367,0.237,1.77773083521416e-55,"17","Rnh1"
5.75711888456234e-60,0.627479607643788,0.464,0.328,2.33819626377615e-55,"17","Mindy2"
1.55976084777088e-59,0.673477355340546,0.459,0.32,6.33481270713667e-55,"17","Twf1"
1.60285617608157e-59,0.630525763139503,0.433,0.296,6.50984007353768e-55,"17","Ext2"
1.67050421756272e-59,0.710114577623936,0.527,0.399,6.78458582920924e-55,"17","Azin1"
3.0168666624273e-59,0.612728191037115,0.579,0.452,1.22527022627822e-54,"17","Immp1l"
3.03050326255564e-59,0.788028982898241,0.294,0.176,1.23080859505435e-54,"17","Mpv17"
3.11014352454046e-59,0.703880452559402,0.483,0.348,1.26315369105686e-54,"17","Dars"
3.87608471907626e-59,0.801944764362333,0.259,0.149,1.57423304780563e-54,"17","Snx14"
5.0625496631133e-59,0.74974856601808,0.284,0.168,2.05610392017684e-54,"17","C330007P06Rik"
1.6834386978291e-58,0.717323813997931,0.405,0.275,6.8371179273631e-54,"17","St3gal3"
2.12372237034749e-58,0.673071393575821,0.426,0.291,8.6252860349293e-54,"17","Ino80d"
2.16063654789803e-58,0.769643250483558,0.277,0.162,8.77520927563307e-54,"17","Fam234a"
2.1790782463015e-58,0.706737081614314,0.377,0.247,8.85010838952893e-54,"17","Gclm"
3.41780425572529e-58,0.981420051693766,0.25,0.143,1.38810702042027e-53,"17","AW549877"
3.81301713591889e-58,0.626032922745451,0.515,0.386,1.5486187795821e-53,"17","Mark2"
5.98853966129695e-58,0.835657003312148,0.294,0.178,2.43218549803914e-53,"17","4931406C07Rik"
1.27863629987864e-57,0.832890280797245,0.388,0.261,5.1930534683271e-53,"17","Cdk19"
5.02222863254332e-57,0.627976795653871,0.69,0.629,2.03972793682114e-52,"17","Krtcap2"
5.58493850586799e-57,0.629780647824481,0.423,0.292,2.26826692477323e-52,"17","Lnpep"
6.84885186794122e-57,0.762408479510152,0.389,0.266,2.78159269764565e-52,"17","Ints6"
1.59778256982424e-56,0.621833056900117,0.435,0.299,6.48923412908415e-52,"17","2610316D01Rik"
1.60822945612241e-56,0.726782150751954,0.325,0.205,6.53166311309556e-52,"17","Cntln"
4.4556926467246e-56,0.837495045227756,0.266,0.157,1.80963501154073e-51,"17","Apmap"
5.45968302289184e-56,0.779081997754721,0.448,0.321,2.21739566291729e-51,"17","Klhl23"
7.95427775732793e-56,0.640417680663578,0.52,0.394,3.23055036836116e-51,"17","Prpf38b"
2.60545277459799e-55,0.801381737130817,0.33,0.213,1.05817858987523e-50,"17","Strada"
3.08643702975657e-55,0.791720987949524,0.378,0.257,1.25352553526533e-50,"17","Golph3"
3.28975170727493e-55,0.655305401526136,0.478,0.347,1.33609975839264e-50,"17","Dnajc24"
8.64184483972926e-55,0.70681806652605,0.436,0.31,3.50979886320764e-50,"17","Emc2"
1.14086033511584e-54,0.651918598338936,0.464,0.337,4.63349016503949e-50,"17","Kdelr2"
1.55786135762395e-54,0.803870703353408,0.273,0.164,6.3270981178539e-50,"17","Bcl9l"
2.26417328716084e-54,0.829497800190844,0.396,0.276,9.19571338847504e-50,"17","Efr3b"
4.27515855212253e-54,0.651775304609474,0.462,0.334,1.73631289435904e-49,"17","Jtb"
6.60499624991904e-54,0.763412880648735,0.338,0.22,2.68255317694212e-49,"17","Secisbp2l"
6.72093000804537e-54,0.725754094364069,0.296,0.181,2.72963851346755e-49,"17","Tmem218"
7.90471118005048e-54,0.724210784466272,0.281,0.171,3.2104193986657e-49,"17","Pkd1"
2.45095544091174e-53,0.674099251830372,0.451,0.326,9.95431042771896e-49,"17","Emc8"
4.61084098590941e-53,0.727009804898835,0.315,0.198,1.87264695801725e-48,"17","Tbcel"
1.07879805375878e-52,0.739634383769079,0.308,0.193,4.38143041553592e-48,"17","Ncoa4"
1.62508380215674e-52,0.815610713175155,0.258,0.154,6.60011535407938e-48,"17","Zscan26"
3.00962522449301e-52,0.882880265333904,0.26,0.156,1.22232918867559e-47,"17","Ngly1"
3.18806265157146e-52,0.719878355959289,0.395,0.275,1.29479976530923e-47,"17","Rcor1"
5.46217389087283e-52,0.828937339220549,0.263,0.157,2.21840730403909e-47,"17","3830406C13Rik"
6.96163160205981e-52,0.662347686386257,0.385,0.265,2.82739705886057e-47,"17","Vps54"
7.92487789698973e-52,0.652995682543582,0.409,0.283,3.21860990908341e-47,"17","Snx5"
1.38015840472345e-51,0.729077044075864,0.327,0.212,5.60537534494383e-47,"17","Ahdc1"
1.86812728693578e-51,0.848611063578162,0.297,0.186,7.58721216316097e-47,"17","Lta4h"
2.79646573110289e-51,0.659355536195413,0.418,0.292,1.13575659203013e-46,"17","Kiz"
4.07490359027562e-51,0.780006229681634,0.282,0.173,1.65498134415454e-46,"17","Cipc"
7.92200651286952e-51,0.711414890765205,0.355,0.237,3.21744372513683e-46,"17","Pnp"
1.25653357217328e-50,0.741815496012064,0.268,0.162,5.10328545002455e-46,"17","Atl3"
1.6544126321419e-50,0.732671475547382,0.27,0.165,6.71923146418112e-46,"17","Sipa1l3"
1.24019825716044e-49,0.656279464929368,0.37,0.251,5.03694120163143e-45,"17","Sft2d1"
1.42355460651637e-49,0.650353059458106,0.524,0.406,5.78162467890559e-45,"17","Eif3j1"
3.18047718487327e-49,0.644288724088407,0.336,0.22,1.29171900386443e-44,"17","Tbc1d9b"
1.11056548369954e-48,0.781411823891761,0.261,0.158,4.5104506554973e-44,"17","Pccb"
1.91474255969949e-48,0.606972081550812,0.393,0.27,7.77653543196352e-44,"17","Sppl2a"
2.09431322032289e-48,0.675592222727776,0.259,0.156,8.50584371301939e-44,"17","Gm21992"
2.28314271459138e-48,0.662153986777136,0.327,0.215,9.27275582104143e-44,"17","Samd8"
3.87989589680671e-48,0.692833597427891,0.398,0.284,1.57578091952908e-43,"17","Zfp950"
4.67128588209639e-48,0.607468726665128,0.85,0.817,1.89719604815463e-43,"17","Arl6ip1"
6.21665296706855e-48,0.680109483163132,0.37,0.254,2.52483143604522e-43,"17","Sesn1"
1.35826561093461e-47,0.69709420348935,0.35,0.237,5.51645995224984e-43,"17","Senp1"
1.84513357023305e-47,0.712733336018657,0.256,0.156,7.49382548214449e-43,"17","Ift122"
2.47225977761435e-47,0.615585882815537,0.35,0.234,1.00408358608029e-42,"17","Fubp3"
4.0614414860226e-47,0.679282022452668,0.279,0.177,1.64951384513322e-42,"17","Mid1"
4.4539255874445e-47,0.632445457491243,0.336,0.223,1.80891733808471e-42,"17","Tmem205"
1.95495566166351e-46,0.758943647582947,0.252,0.154,7.9398569242802e-42,"17","Ric1"
7.54019789069626e-46,0.644086206188987,0.37,0.254,3.06237597132738e-41,"17","Cd320"
2.44440405272356e-45,0.720290648909014,0.267,0.166,9.92770261973148e-41,"17","Zfp467"
2.76876852829555e-45,0.637398216908275,0.332,0.221,1.12450765008195e-40,"17","Snapin"
2.93856567179926e-45,0.72066054741265,0.328,0.221,1.19346906194455e-40,"17","Pi4k2a"
4.72842963579911e-45,0.688943590148064,0.319,0.209,1.92040441228345e-40,"17","Tank"
6.41371520770259e-45,0.807634233133993,0.25,0.153,2.60486629445633e-40,"17","Gabpb2"
7.27377367222501e-45,0.645003733130586,0.399,0.282,2.95417043923747e-40,"17","Thap3"
8.74677470204066e-45,0.64186763024947,0.376,0.262,3.55241507748679e-40,"17","Tent4b"
9.1261549897277e-45,0.655117758254092,0.343,0.232,3.70649658752801e-40,"17","Tmem101"
1.45927398230273e-44,0.603711475631274,0.474,0.356,5.92669535172432e-40,"17","Zfp871"
1.67992177652443e-44,0.758690872698603,0.29,0.188,6.82283430317631e-40,"17","Fbxl3"
3.36905518525069e-44,0.702295611993415,0.274,0.174,1.36830807293771e-39,"17","Clpb"
1.27497094559766e-43,0.683590956619878,0.352,0.243,5.17816699845035e-39,"17","Cept1"
1.42832420476538e-43,0.659223084185202,0.327,0.22,5.80099592523412e-39,"17","Snx24"
2.66896102961436e-43,0.793311296545332,0.266,0.17,1.08397183256758e-38,"17","Usp25"
2.8481219464715e-43,0.719919156031153,0.329,0.223,1.15673624733994e-38,"17","Nadk"
3.8566245990787e-43,0.613373392113092,0.429,0.314,1.56632951466982e-38,"17","Dido1"
6.97937938434639e-43,0.616387630843746,0.337,0.228,2.83460514315844e-38,"17","Pnrc2"
1.34109996704097e-42,0.670938139661639,0.367,0.257,5.44674340614021e-38,"17","Swt1"
1.5261516346387e-42,0.649330299742925,0.281,0.18,6.19831224892163e-38,"17","Arel1"
1.75431092985207e-42,0.744087978240572,0.279,0.178,7.12495841050118e-38,"17","Cklf"
2.05671481384979e-42,0.689424756879946,0.344,0.235,8.35314154496955e-38,"17","Ugdh"
2.25891514132604e-42,0.617824838716085,0.299,0.195,9.17435795498156e-38,"17","Mapk14"
2.31691642934162e-42,0.647772136112052,0.356,0.248,9.40992438612805e-38,"17","Hibch"
1.98451109029432e-41,0.684512574224847,0.253,0.159,8.05989334212134e-37,"17","Ppp1r12c"
2.49976684389351e-41,0.758327211706855,0.26,0.166,1.01525530597891e-36,"17","Hmgxb3"
4.05224698650115e-41,0.740574436954123,0.293,0.194,1.64577959109758e-36,"17","Ipo8"
5.06696617357454e-41,0.6650918441113,0.344,0.24,2.05789764173557e-36,"17","Depdc5"
1.3342896202626e-40,0.63221689766871,0.313,0.211,5.41908386373452e-36,"17","Vps8"
7.0598898964652e-40,0.621159302442321,0.351,0.246,2.86730368255038e-35,"17","Vps37a"
2.88290175669028e-39,0.68185253698354,0.309,0.209,1.17086171946219e-34,"17","Ss18"
4.11469694579225e-39,0.602701046238058,0.337,0.232,1.67114301756406e-34,"17","Cdipt"
6.50850442483761e-39,0.699372215306768,0.31,0.212,2.64336398710355e-34,"17","Erlin2"
6.69849458196503e-39,0.771859292250753,0.27,0.177,2.72052658951928e-34,"17","Gm14325"
1.0099167148777e-38,0.615051515549557,0.34,0.236,4.1016757458043e-34,"17","Naa40"
1.99735436742509e-37,0.678732554876254,0.311,0.213,8.11205502786025e-33,"17","Aebp2"
3.59488983637165e-37,0.651867051397375,0.304,0.207,1.46002855814398e-32,"17","Tmem87a"
3.80483882211898e-37,0.636193143474217,0.272,0.177,1.5452972392154e-32,"17","Ifnar1"
5.39389679180345e-37,0.64209403087626,0.287,0.192,2.19067724302305e-32,"17","Ilrun"
8.81292527411821e-37,0.637600302996854,0.273,0.181,3.57928147083037e-32,"17","Dstyk"
2.28536027658084e-36,0.662052116107087,0.267,0.175,9.28176222730542e-32,"17","Coq9"
3.73997334647062e-36,0.674784786673844,0.271,0.179,1.51895277493558e-31,"17","Tmem170b"
4.1912103386522e-36,0.607826660425023,0.349,0.251,1.7022181669402e-31,"17","Tet1"
4.79892818935571e-36,0.68609182338566,0.275,0.183,1.94903669482493e-31,"17","Amotl1"
5.38692165506332e-36,0.684441676754022,0.272,0.181,2.18784436098742e-31,"17","Asb7"
5.85912931380523e-36,0.622668785982542,0.328,0.231,2.37962677950886e-31,"17","Dcaf10"
2.07714460771727e-35,0.68067222001438,0.332,0.236,8.43611510978291e-31,"17","Clip2"
7.71605320850654e-35,0.607062079327241,0.278,0.186,3.13379785010285e-30,"17","Ccdc6"
9.25601042414727e-35,0.657851743426385,0.301,0.208,3.75923607366317e-30,"17","2700097O09Rik"
1.90456259245383e-34,0.600798940563567,0.36,0.261,7.73519051299197e-30,"17","Zfp354c"
4.2924672890314e-34,0.625625076958432,0.284,0.192,1.74334266476721e-29,"17","Clk2"
2.23912632220523e-33,0.629403044989683,0.38,0.286,9.09398764500431e-29,"17","Sertad2"
2.4371399431496e-33,0.637601473345151,0.285,0.196,9.89820016510779e-29,"17","Trmt1"
2.77158167128906e-33,0.629451724133637,0.269,0.184,1.12565017997734e-28,"17","Rimbp2"
5.92966068561734e-33,0.601489879488819,0.312,0.219,2.40827239085663e-28,"17","Yif1a"
3.1877722691812e-32,0.656959704856111,0.251,0.167,1.29468182940525e-27,"17","Rrnad1"
7.61313650934221e-32,0.60920869526528,0.285,0.197,3.09199926190425e-27,"17","Zfp40"
1.08205198275365e-30,0.606511755301228,0.275,0.188,4.39464592275566e-26,"17","Rnf6"
3.57912447088311e-30,0.633127186235017,0.26,0.179,1.45362561260447e-25,"17","Ankrd26"
7.38896736233586e-29,0.627508864948603,0.296,0.212,3.00095520453909e-24,"17","Mcee"
7.72765241126038e-29,0.601269848366577,0.275,0.194,3.13850875030929e-24,"17","Gm37494"
6.56747570260576e-28,0.600888185319896,0.271,0.189,2.66731458185631e-23,"17","Acot13"
6.97531493950894e-27,0.666336802594123,0.261,0.185,2.83295440953216e-22,"17","Foxn2"
3.24206696277528e-26,0.659048953021564,0.27,0.194,1.31673307626155e-21,"17","Crem"
2.93972266061648e-24,0.62938787438484,0.273,0.199,1.19393896138278e-19,"17","Pstk"
0,3.87103867288106,0.901,0.176,0,"18","Chchd10"
0,4.02122507256886,0.787,0.076,0,"18","Sox14"
0,1.94267514782317,0.746,0.222,0,"18","Gm2694"
0,2.39115763025638,0.768,0.253,0,"18","Cnr1"
0,1.51208024498687,0.936,0.461,0,"18","Cacna2d1"
0,1.4623659048578,0.868,0.393,0,"18","Nkx2-1"
0,2.81487016160418,0.653,0.213,0,"18","S100a10"
0,1.6969523143523,0.647,0.21,0,"18","Nhlh2"
0,1.22112312320608,0.867,0.449,0,"18","Sox1ot"
0,3.17216060703644,0.466,0.073,0,"18","Nup62cl"
0,1.64375624901411,0.858,0.472,0,"18","Rbfox1"
0,1.54978057085237,0.588,0.204,0,"18","Slc17a6"
0,3.06561486820405,0.436,0.055,0,"18","Prdm12"
0,3.95885598332515,0.396,0.029,0,"18","Nr5a1"
0,2.22132105007719,0.498,0.136,0,"18","Thsd4"
0,1.45849829864199,0.889,0.553,0,"18","Rnd3"
0,1.34855997122227,0.817,0.484,0,"18","Pam"
0,1.94027409712391,0.538,0.21,0,"18","Epb41l4a"
0,2.00812930109918,0.527,0.199,0,"18","Calb1"
0,2.02271813615703,0.485,0.161,0,"18","Btbd11"
0,1.24828133499819,0.884,0.563,0,"18","Nell2"
0,1.21771787472389,0.737,0.416,0,"18","Robo2"
0,1.1977101585657,0.671,0.351,0,"18","Enc1"
0,2.02517313519839,0.498,0.182,0,"18","Arf6"
0,1.29768184713059,0.524,0.213,0,"18","Prmt8"
0,1.21062669515402,0.721,0.412,0,"18","Vcan"
0,1.37258695871264,0.453,0.146,0,"18","Cbln1"
0,3.47462574165319,0.329,0.034,0,"18","Gpr149"
0,1.89060053850547,0.457,0.165,0,"18","Stard9"
0,1.76775810565597,0.474,0.183,0,"18","Akap12"
0,1.96516824709576,0.433,0.143,0,"18","Fezf1"
0,1.96220442743621,0.393,0.117,0,"18","Nptx2"
0,2.02397956135295,0.348,0.08,0,"18","Ass1"
0,1.14237276139865,0.992,0.725,0,"18","Stmn2"
0,1.65878539557889,0.385,0.125,0,"18","Hcn1"
0,1.090928951252,0.802,0.544,0,"18","1810026B05Rik"
0,4.44917153356481,0.269,0.017,0,"18","Nr0b1"
0,3.96965577688159,0.275,0.025,0,"18","Vgll2"
0,2.36362404824942,0.338,0.092,0,"18","Gamt"
0,2.8514782587335,0.301,0.055,0,"18","Mmp11"
0,3.51066953477436,0.271,0.028,0,"18","Ar"
0,0.947914665093323,0.9,0.658,0,"18","Tmeff1"
0,1.06721648231128,0.979,0.749,0,"18","Sox2ot"
0,0.989760831316194,0.858,0.643,0,"18","Sms"
0,2.98234882068735,0.25,0.039,0,"18","Kcnk12"
0,1.15054172501949,0.934,0.728,0,"18","Lcorl"
0,0.918182432398783,0.901,0.709,0,"18","Fscn1"
0,0.843804255712415,0.989,0.825,0,"18","Tubb3"
0,0.732112056354841,0.982,0.82,0,"18","Stmn3"
0,0.752510220893759,0.941,0.781,0,"18","Pafah1b3"
0,0.775937010194686,0.989,0.866,0,"18","Dpysl3"
0,0.816328884188714,0.942,0.82,0,"18","Calm3"
0,0.937776312873471,0.963,0.845,0,"18","Hmgb3"
0,0.725783511337379,0.939,0.835,0,"18","Atp6v1g1"
0,0.753300178122187,0.962,0.863,0,"18","Ppp1r14b"
0,0.733134542146935,0.995,0.914,0,"18","Stmn1"
0,0.876440441942203,0.975,0.903,0,"18","Fabp5"
0,0.718673458578686,0.972,0.903,0,"18","Eif4a1"
0,0.725732038092065,0.993,0.933,0,"18","Tubb5"
0,0.750715832046617,0.996,0.953,0,"18","Celf2"
6.48228335245152e-303,1.18467661070982,0.775,0.525,2.63271456076466e-298,"18","Fdps"
5.6710511378199e-299,0.888361570824121,0.926,0.704,2.30324070911418e-294,"18","Elavl4"
7.87908011879439e-296,0.748466825703538,0.91,0.783,3.20000959944715e-291,"18","Rala"
3.27921048633533e-293,0.892654253381254,0.856,0.678,1.33181854692023e-288,"18","Smarcb1"
5.67559344735185e-292,0.813988084638612,0.926,0.808,2.30508552270748e-287,"18","Tle5"
2.44004203058701e-285,1.25568381371098,0.559,0.262,9.90998670302608e-281,"18","Gm38505"
1.59333573064095e-284,0.814245636215617,0.774,0.444,6.47117373642514e-280,"18","Shtn1"
4.53646018000193e-283,0.644792715250095,0.948,0.86,1.84243793750598e-278,"18","Psma7"
6.07767196558945e-283,1.23022186996478,0.655,0.363,2.4683856921045e-278,"18","Bend5"
9.84025869336831e-282,0.66757713672869,0.985,0.917,3.9965226657246e-277,"18","Tmsb10"
1.40165412678522e-279,1.37837437668735,0.41,0.16,5.69267807052551e-275,"18","Plp1"
1.95608442755599e-278,1.02354700398798,0.689,0.365,7.9444412940759e-274,"18","Sox1"
1.97485697046541e-277,0.953095313814974,0.911,0.719,8.02068409984822e-273,"18","Klf7"
2.28143188381626e-263,0.707153203995061,0.931,0.721,9.26580745293136e-259,"18","Tagln3"
7.67670602621576e-262,0.937147766584957,0.504,0.224,3.11781738548727e-257,"18","Foxp2"
9.67395506746047e-250,1.25107728547364,0.498,0.229,3.9289801110984e-245,"18","C130073E24Rik"
8.82608126685422e-249,0.700638096925667,0.905,0.772,3.58462464572017e-244,"18","Bri3"
2.01896340267065e-248,0.711545782315788,0.952,0.854,8.1998179636066e-244,"18","Jund"
1.44623606367736e-244,1.34612182117258,0.383,0.151,5.87374314901922e-240,"18","C130093G08Rik"
4.51645511694269e-244,0.867259315432959,0.796,0.525,1.83431308119511e-239,"18","Bcl11a"
7.000983608531e-244,0.816689502566759,0.973,0.753,2.84337948276878e-239,"18","Fam155a"
6.55485232366029e-242,0.77213814399851,0.909,0.741,2.66218772273139e-237,"18","Srgap3"
1.33832088329163e-239,0.890379094299178,0.822,0.573,5.43545643540061e-235,"18","Nav2"
3.0815681059686e-239,1.06402765911563,0.559,0.284,1.25154807055809e-234,"18","Tmem163"
3.65658144748363e-236,1.40949968849119,0.363,0.143,1.485083989081e-231,"18","Rbp1"
4.99179014097859e-236,1.10374970689349,0.816,0.609,2.02736564785704e-231,"18","Atrnl1"
1.1555920583402e-232,0.659913624705597,0.866,0.572,4.69332158574289e-228,"18","Srrm4"
9.2567077517226e-230,0.708323219815218,0.907,0.756,3.75951928628462e-225,"18","Hdac2"
2.34853349600373e-228,3.33338388517913,0.274,0.096,9.53833394066955e-224,"18","Pomc"
4.81595410557627e-228,1.1179284519057,0.6,0.335,1.95595160043875e-223,"18","Mgst3"
3.74334794550696e-227,1.17263888740541,0.462,0.209,1.5203233345882e-222,"18","Mir124a-1hg"
1.95107096810039e-225,0.732964515397824,0.874,0.597,7.92407962984293e-221,"18","Sox2"
5.75483244945514e-224,0.768045310110206,0.848,0.687,2.33726765102171e-219,"18","Arpc5"
1.11399368816725e-223,0.96727564952884,0.751,0.513,4.52437396512249e-219,"18","Fdft1"
9.51042337284703e-220,0.862908188020455,0.668,0.377,3.86256334864809e-215,"18","Magel2"
2.90597879405817e-218,0.634112184878429,0.972,0.849,1.18023422741878e-213,"18","Dclk1"
1.20198997196639e-216,1.16338821573808,0.41,0.175,4.88176207214431e-212,"18","Shb"
2.02225585586229e-216,1.27995751143864,0.291,0.102,8.21318993299911e-212,"18","Satb2"
1.71377767217544e-208,0.820451222227808,0.579,0.301,6.96033663777334e-204,"18","Syt4"
1.07061865077557e-207,0.794050346236435,0.879,0.663,4.3482105882599e-203,"18","Tead1"
7.73526699941206e-207,1.01635597739403,0.548,0.273,3.14160133914122e-202,"18","Nkx2-4"
3.87597084398521e-204,0.703318919915702,0.914,0.75,1.57418679857615e-199,"18","Trim35"
7.79862907412569e-204,0.638350096981028,0.895,0.754,3.16733521216541e-199,"18","Tsg101"
1.66323305135234e-203,0.820977606754441,0.844,0.586,6.75505471476238e-199,"18","Kcnb2"
9.34127136054758e-202,0.638388573917177,0.897,0.75,3.7938639503728e-197,"18","Serf1"
4.43010422845538e-201,0.707652604956023,0.76,0.487,1.79924253134487e-196,"18","Six3"
1.81934637788565e-198,1.40384919006895,0.339,0.139,7.38909337914479e-194,"18","Hs3st5"
5.44445733544338e-197,1.53015223968956,0.336,0.139,2.21121190221697e-192,"18","Slit3"
1.31672021983786e-190,0.643438143154666,0.882,0.669,5.34772750084947e-186,"18","Tox3"
2.0924038526927e-186,1.34657135155326,0.533,0.306,8.49808900732612e-182,"18","Tmem35a"
6.84360309115683e-183,0.631434630976834,0.962,0.763,2.77946095944244e-178,"18","Syt1"
